customer_id,location_number,location_type,latitude,longitude
3H2T1BZ,0,Work,-0.605526730769212,-78.5193468409095
3H2T1BZ,1,Home,-0.4314233291346067,0.7786938861250007
3H2T1BZ,2,Work,-0.6036378990498038,0.7372990509976456
C09U37P,0,Home,-1.4348796153846304,-78.42133240909132
C09U37P,1,NA,-1.4378352613077157,-0.029248724479542066
KQ83228,0,Home,-1.1798715384615186,-78.45146972727314
AFO9DXF,0,NA,0.1602836538461455,-78.60985170454586
AFO9DXF,1,Home,0.1576418784230439,0.5187822324590864
UVI4WJ1,0,Home,0.030414038461524774,-78.59450347727314
UVI4WJ1,1,NA,-0.5267711538461606,-78.52865431818222
UVI4WJ1,2,Home,0.03047245792306656,0.00023079749999639878
IINNUEK,0,NA,-0.586738807500713,0.14081535517622976
T4K1PCQ,0,Home,-0.6570807692307719,-78.5132540909095
T4K1PCQ,1,NA,-0.656528844673091,0.867647499568189
9NUOTF0,0,NA,-1.9269034222307408,0.003930287734086546
9NUOTF0,1,Home,-1.2284615384614999,-0.11649727272727192
9NUOTF0,2,NA,0.0008711538461543505,0.4873872727272683
82U1W6V,0,NA,-1.1542201923076751,-78.4545012500004
7SI55PG,0,NA,-0.126855769230576,0.6028402954545018
P8K43OP,0,NA,-0.4446165539598475,0.0894325741312525
IHVLOYG,0,Home,-0.12073211538462533,-78.57664075000042
IHVLOYG,1,Home,-1.2699784529450167,0.088583217449506
1CWKZMW,0,Home,-0.6844311325371556,0.739482203315383
Z7UDW2C,0,NA,-0.40102574484614867,0.041888899486363415
J40Y4O3,0,NA,0.25361346153843206,-78.6208815909095
BWXS6P5,0,NA,0.03580734217305394,0.6292964795772866
476VE6Z,0,Other,-0.7789266365614509,0.23192492804745374
9C9M88T,0,Work,0.06626556761542224,-0.009583958781837688
6QBK6AC,0,NA,0.6118953901850461,0.5416088185527259
L1NOLK9,0,NA,12.622399283234826,-1.4541589021682853
QYP289E,0,NA,0.15759843224954745,0.4523125941102978
OVXWFT1,0,Home,0.5948980769230726,-78.66121522727313
OVXWFT1,1,Home,-0.38243057692307836,-78.5457127500004
OVXWFT1,2,Home,0.5948347768845627,0.5106965547659241
OVXWFT1,3,NA,-0.39074897319108687,0.6431692913174624
52ZNRWH,0,Home,-1.264831153846134,-78.44142904545495
YM39DF1,0,NA,-1.5009365384615516,0.04101409090909241
KXMA33E,0,Other,-2.181744776715263,-0.6227533546361127
2HCXH0Y,0,Home,0.6443365384615514,0.5637254545454595
M1Z6RLM,0,NA,-1.2540594230769675,-78.44270206818223
M1Z6RLM,1,NA,-1.2531093951539023,-0.04143909013635383
M1Z6RLM,2,Home,0.2767162307499699,0.3007676051227179
M1Z6RLM,3,Other,0.1342572945751269,0.04905999451876939
6YA9PQX,0,Home,-0.6153447959192888,0.7486086744078083
6YA9PQX,1,Home,-0.5041011420600048,0.6623508957299314
H148LZ3,0,NA,-0.2462948452693153,0.7793783784931765
6CZCAST,0,Home,0.5844895071731114,0.4784483208113527
6CZCAST,1,Home,-0.4348522744038689,0.7342510517568136
KYB6NMT,0,NA,-0.5159577195298485,0.17272430793806873
40J25PH,0,Home,0.028694038461524834,-78.59430020454586
40J25PH,1,NA,-0.03800412667313982,-0.003930762681828287
VE588ND,0,Home,-0.12507153846156488,-78.57612790909131
VE588ND,1,Work,-0.12334399671150287,0.6060284359272862
0II5U7A,0,Home,-0.09532021675003022,-0.004317283222719183
F4S32I3,0,Work,-0.5008932990961642,0.6709408224977347
F4S32I3,1,Home,-0.2847765454870631,0.7310796806543257
DTBH6KG,0,Other,-0.447109038461512,-78.53806893181859
ED5IA8H,0,NA,-0.12902760416804088,0.00318812443451062
026DLQY,0,Home,-1.0692709615384834,-78.46454070454587
026DLQY,1,Home,-0.6871286538461817,-78.50970297727314
026DLQY,2,Home,0.03856365384617836,-78.59546661363677
30Q7VES,0,Home,-0.5555676839542398,-0.15045497182351927
JHUJILJ,0,NA,1.6297508846154045,0.5833596590909126
WGBP82V,0,NA,0.7216819875167958,0.09261628943269638
Y6ZNCOS,0,NA,-0.29198481333285786,0.0466574362733111
Y6ZNCOS,1,NA,0.10004371323157124,0.8720912587913606
6LGNE1B,0,Home,-0.21482354467743375,0.2697890326380866
6LGNE1B,1,NA,-0.5936886976613802,0.2215008884668323
EGR2GT8,0,NA,-0.863635637976558,-78.48884306096681
EGR2GT8,1,Other,-0.8667214655158311,0.10357066533011104
QZNR6PF,0,Home,-0.007882884615421228,-78.58997747727312
QZNR6PF,1,Home,-0.2694286538461876,-78.55906752272767
QZNR6PF,2,Home,0.13777326923075328,-78.60719138636404
QZNR6PF,3,NA,-0.239492706980787,0.8588288254863498
QZNR6PF,4,NA,-0.23978903846157645,0.6618158181818116
QZNR6PF,5,NA,-0.43521728163979234,0.645123798738842
H1B92X6,0,Work,-1.1592115107884609,-0.1413913232477372
MNS1CJH,0,NA,-0.2770903909310302,0.14048598435793355
MNS1CJH,1,NA,0.01018652108284966,0.526299653405508
3KB6E1L,0,Home,-0.552956153846177,-78.52555972727313
U7L8BJO,0,Home,-0.556749354904048,0.08814252303406514
71JC99K,0,Work,1.9368832692307514,-78.81981347727313
V6EL9F1,0,Home,0.5503792307692011,-78.65595390909131
V6EL9F1,1,Home,-0.1269849999999779,-78.57590177272769
V6EL9F1,2,NA,0.5453091308461909,0.5304979145409139
K4XGW38,0,NA,-1.11815934501885,-0.11662749788705891
PK5TN1O,0,Home,-0.7132542474578767,0.21614874171631257
1VS4OLL,0,Home,-0.2536988461538443,-78.5609265000004
1VS4OLL,1,Home,-0.497748846153829,-78.53208422727315
J5IPYQ5,0,Other,0.19485606251926016,0.5407927259795379
Q0Q3ASU,0,NA,19.775684921419934,3.017372020874052
FBB3FRQ,0,Home,-0.3670099999999995,-78.5475351818186
FBB3FRQ,1,Home,-0.0665621168957337,0.42700839042665023
JXBQHP2,0,NA,-0.14050780307483332,0.17478397014465902
ENS6KUT,0,Other,0.046808269230766995,-78.59644097727313
ENS6KUT,1,NA,-0.12911596153848673,-78.57564993181859
ENS6KUT,2,NA,0.012534327903806711,0.000156350070458122
7NGHPI3,0,NA,-0.5510128846153812,-78.52578938636404
7NGHPI3,1,Home,-0.7294105769230607,-78.50470602272767
HWNBIXC,0,Work,-0.3963828846153783,-78.54406384090949
73HQF80,0,Home,0.007011538461558658,-78.59173772727314
73HQF80,1,Other,0.008151456853033076,0.5115596489827398
RAJ2HU0,0,Home,0.13553596153848096,-78.60692697727315
RAJ2HU0,1,NA,-0.11739373117958342,0.8694296235388144
IQGHR51,0,NA,-0.20753268710225875,0.17223587158051107
55REIO4,0,NA,-0.05271810911291857,-78.58467876892342
7VI98XM,0,NA,-0.6091129135110208,0.07605886662547891
QS0BCLI,0,NA,0.14601056451676336,0.18623593585057402
R5P9F07,0,Work,-0.15928487631175828,0.6584068292921235
LE9EO0W,0,NA,-0.6262000860961904,0.08310652634091922
98YI522,0,NA,-0.15041039278784868,0.14170745624738607
98YI522,1,NA,0.3456472374966833,0.2611091909083428
V8I75C0,0,NA,0.6424515111174195,0.5626870190555874
QXOLJ6H,0,Home,-1.031304678096115,-0.09119093317273409
HS9W3F0,0,NA,126.32993346511472,-9.235937618396534
MFUK5NH,0,Home,-1.334213076923105,-78.43322936363677
MFUK5NH,1,NA,-1.3607579434807344,0.06356779803182148
0LEP566,0,Work,-0.3027168461538479,0.6630483954545436
ZPMUJTE,0,Other,126.37213217362256,-9.325537911120078
M03KV2W,0,NA,3.0108837203431573,-78.94674080331369
M03KV2W,1,NA,3.0033544847115428,0.6273635216613598
N3AGAIS,0,Home,19.630294621701324,3.051279404623954
OJFHOEB,0,Home,0.558876093022106,0.5324897484604687
87TCFRU,0,NA,0.06996096298079106,-0.009623233568169923
JJ9W271,0,NA,-0.6724040384615536,-78.51144315909133
C9JPX95,0,NA,0.49446153846151586,-78.64934545454585
C9JPX95,1,Home,-0.05108140321383434,0.44050630249761824
XOSPSA9,0,NA,-1.8775270963447144,-0.14579258452761104
B2W1CSC,0,NA,-0.49365643766543377,0.7313789163123476
MH3ZDGH,0,Home,0.029083033230297203,-0.056945172900507504
WBT9QIJ,0,Home,2.2987442307692314,-78.86257886363677
WBT9QIJ,1,NA,2.24147923607688,0.6812082575000005
E7SRN2L,0,Home,-0.7258276583461902,0.22189813329772065
9NDRGOY,0,Home,-0.14990961538464545,-78.5731925000004
9NDRGOY,1,Home,0.019467884615350716,-78.5932098409095
9NDRGOY,2,NA,-0.24745629169238642,0.4708874630318109
REH27I9,0,Other,-0.05131410256415303,0.4398068181818318
REH27I9,1,NA,-0.4582213900315769,0.1756504096301024
AXA3XYI,0,NA,0.7938384828884871,0.5214755097713688
574RWOT,0,Work,-0.8314037138929637,0.1139869784767106
R2WG24G,0,NA,126.63006797890648,-9.343571161004682
UOXLYXB,0,Other,-0.16015788461535493,-78.5719813409095
UOXLYXB,1,NA,-0.17638405807697147,0.7571039215499851
UOXLYXB,2,Home,-0.489377636903867,0.7367288907045418
UOXLYXB,3,Home,1.5157206214914836,0.3933740989728389
UOXLYXB,4,Home,0.3974937499062778,0.5340967817921046
UOXLYXB,5,Work,-0.5908235992933214,0.7909734858707951
REHZITA,0,Work,0.05732711538459993,-78.59768411363676
REHZITA,1,NA,-0.06199902061534813,-0.007985570593195209
3QCIJ3W,0,NA,-0.9105780852442797,-78.4832953171988
9BW9MCP,0,Home,0.06273269230770434,-78.59832295454586
9BW9MCP,1,Home,0.06243461538462845,-0.015434999999994032
B8Y5V1N,0,Work,-1.7659851923077132,-78.3822017500004
R8X3QJY,0,NA,0.29628653846151304,-78.62592477272769
R8X3QJY,1,NA,0.29105479280765084,0.4184969487522774
NDWNDZ7,0,Home,-0.05556403846151158,-78.5843424318186
HPLX3RZ,0,Work,1.0871648679614712,0.7690000382272552
HPLX3RZ,1,Work,1.1368574999999814,0.7325936590909075
ZDOKYGS,0,Work,-1.3566923076922937,-78.43057272727314
ZDOKYGS,1,NA,-1.3713094540715347,0.09276780960234389
2YK2PQB,0,Home,-0.11028618094233252,0.435369719997734
UIXCKU6,0,Work,-0.6823515384615454,-78.51026754545495
UIXCKU6,1,NA,-0.6821566057115354,0.09014732187500693
TDARQJV,0,Home,-0.06424653846157355,-78.58331631818223
AWBGUMT,0,NA,-0.3758543047473032,-78.546489945803
AO3M5ET,0,NA,-0.34190323957692315,0.05041047869318205
N3C5Z7D,0,Other,2.10899038461541,-78.84015340909131
DXYCEN0,0,Work,-0.5768865384616161,0.7676572727272855
CHCLDT8,0,NA,-0.16312288461540628,-78.57163093181859
YAS5TAD,0,NA,-0.815917725421297,0.16878828266245344
QUMKJAB,0,Home,-0.08891444542044884,-0.0076504383574871725
OAC6OZO,0,NA,-0.2549271153846471,0.6295930909090977
0LTXBRG,0,Work,-1.0472992609295526,-0.07010576367242072
O59HJ82,0,Home,-0.11737617082695842,-0.0018741548045527136
IX6CANF,0,Home,0.5923417307692366,-78.66091311363678
IX6CANF,1,Work,0.591174176820125,0.5588976368307896
QIE4RPL,0,Home,-1.7126455769231164,-78.38850552272768
QIE4RPL,1,Home,-1.717581776634661,-0.1104161861681815
YSELJ7M,0,Home,-0.023280875488956607,0.6531452800740052
6PWKEPD,0,NA,-1.0142384615384912,-78.47104454545496
0M94LCK,0,Other,-0.8593420906980946,-0.10003413291378187
V20V03R,0,NA,0.6594909615384541,-78.66884893181859
V20V03R,1,Other,0.6595268382122569,0.5505703808401721
W81HMSB,0,Home,-0.03146192307691188,-78.58719086363678
W81HMSB,1,Home,0.6668080183538082,0.5256313871253608
W81HMSB,2,Other,-0.042808675641932636,0.8036768577713305
T3T43MY,0,Home,0.7290353846154111,-78.67706781818224
T3T43MY,1,Home,-0.2349888461538668,-78.5631376818186
T3T43MY,2,NA,0.7287789816538476,0.5216179794886369
T3T43MY,3,NA,-0.23729496878846482,0.12900224495225843
T3T43MY,4,Home,-0.9750603199807266,0.1109359657227386
HTZ307U,0,Work,-0.18832775473081872,0.6071910791272633
88VQCRS,0,Home,0.04705269230769059,0.5799843636363695
CCXMOTE,0,Home,-0.054343653846130935,-78.58448665909133
CCXMOTE,1,Home,-0.05464811919233066,0.5256094939954499
9PWS2Z4,0,Home,0.2450771153845922,-78.61987275000041
4MGBRK0,0,NA,-1.1709542916851143,-0.20080834898080568
QQU072B,0,NA,0.1241921153846403,-78.6055863409095
QQU072B,1,NA,0.12567426067305545,0.6016987235931864
QQU072B,2,Home,-0.08558853857690991,0.4464675247681776
QQU072B,3,Work,0.21828305237791426,0.56807316886729
EHM46SC,0,NA,-0.7515519230769198,0.22949045454542458
EHM46SC,1,Work,-0.5771952336730259,0.2478295442681706
EHM46SC,2,Work,-0.4227644220961803,0.1690441978886276
EHM46SC,3,Work,-0.4805440120091895,0.07233721013461523
EHM46SC,4,NA,0.2135384615384547,0.5490970454545514
2ZW994Q,0,Home,0.6375459581030207,0.41792088340630673
1UMBP8X,0,NA,13.251645548436557,-1.3932483738118902
VR0V2GV,0,Work,-0.11670788461535844,-78.5771163409095
VR0V2GV,1,Home,-0.11955959671880761,-0.0018251412199920187
9JV7OTT,0,Home,1.9706433484484034,0.694513846314012
ZPNWAZ5,0,NA,-0.23070250000002324,-78.56364425000041
ZPNWAZ5,1,NA,-0.23352182723070602,0.09779287919090299
ZPNWAZ5,2,Home,-0.8363499673462108,0.08795725807954417
06E9VIK,0,Other,0.7382721153846491,-78.6781594318186
06E9VIK,1,NA,0.7360561227026463,0.4032198820345577
7SWBH6M,0,NA,-0.15324306488459838,0.43516664236136227
AS7JDA3,0,NA,0.21052247369744545,0.5869195336038368
600TL1F,0,NA,-1.240521321177136,-0.050739313223276516
600TL1F,1,NA,-0.36970947043576596,0.021957470692755315
I8VFL8F,0,NA,0.21250347554226595,-78.61602313801905
I8VFL8F,1,Work,0.11532532522524025,0.5841356863162127
YAREPK0,0,NA,-0.3469947476786162,0.6412429775704032
AQCDBG4,0,Home,-1.397147884615409,-78.42579161363676
AQCDBG4,1,Home,-1.1877680769230619,-78.45053650000042
B0OB1EK,0,Work,-0.30443326923074826,-78.55493061363677
B0OB1EK,1,Other,-0.30557345992310536,0.6919733035295427
B0OB1EK,2,Work,-0.20874246978770716,0.855534604578495
K5LO5A5,0,Home,0.052364108923004825,-0.005058144304535223
AKT0X0A,0,Other,0.03319346153844848,-78.59483195454587
AKT0X0A,1,Other,-0.1279949999999886,-78.57578240909132
AKT0X0A,2,NA,-0.13150389555769174,-0.04010388277270708
MN4P3SC,0,Other,-1.0059350000000382,-78.47202586363677
BMXL8IA,0,NA,0.4207884615384741,-78.64063863636406
BMXL8IA,1,Home,0.42016694423076906,0.555037285595461
T2RB3GI,0,Work,2.122534615384619,-78.8417540909095
T2RB3GI,1,Home,2.1028075964807456,0.6994640581181958
SG0NSI8,0,Home,-0.06319546398078897,-0.008541015445457371
R446P7K,0,NA,1.8247189277683193,0.767205456441083
SNBTNMQ,0,Other,-1.4489077254224592,-0.04545510763472188
ESZOSKQ,0,Home,0.9467089678269084,0.4330365027886229
CPB9LJ1,0,NA,1.0988461538461702,0.3986990909091069
HNQQJEU,0,Work,-0.2827326755367177,0.3790882880037623
BLWLWQU,0,Other,126.49171198510572,-9.34231616150256
7IS3OSQ,0,NA,0.40463180596785686,0.587692522189833
4HG38LJ,0,Home,-0.9877474999999768,-78.47417529545497
4HG38LJ,1,NA,-0.9933658851154141,0.09229232721817918
4HG38LJ,2,NA,-0.19439845531714608,0.08166407387364649
JQ9FAT9,0,Home,-0.5883240928870948,0.24823194552552055
WKIDS1B,0,Home,0.21217519230768672,-78.61598434090949
WKIDS1B,1,NA,0.22360479224269741,0.5069603168151421
R4V2WZT,0,Home,0.011253959461563235,0.5789343918136387
P2HBX5G,0,Work,2.4005021760701224,0.6930138737386283
WA2XCTU,0,Home,-0.8970071153846072,-78.48489915909133
WA2XCTU,1,NA,-0.8943345974635907,0.07883861051364031
AGVXEIG,0,NA,126.45413975543867,-9.237766397270342
LZQC3SR,0,Home,-0.9123461538461648,-78.48308636363677
LZQC3SR,1,Home,0.014884615384612238,-78.5926681818186
LZQC3SR,2,Other,-0.21755711538459316,-78.56519779545496
12HDE9O,0,Home,1.041821334288505,0.3946912015931811
Q7OHKQI,0,Work,-0.10136741307689577,0.07901491163181336
ITO6LKK,0,NA,-0.07475149418861479,0.52268248119139
L3AJX0Q,0,NA,0.02024337140835393,0.44785875556145305
L3AJX0Q,1,NA,-0.19322860139551434,0.08523705059831449
NJXLW9R,0,NA,-1.7130782194615266,-0.1051098744977487
MMWULV6,0,NA,-0.2864961538461553,0.10574090909090979
MMWULV6,1,NA,0.01568173985408653,0.43063242056152873
PIIBNWB,0,NA,-0.08725714636635432,0.8476083216287005
PIIBNWB,1,NA,-0.6289852607552306,0.16263935444031205
PIIBNWB,2,NA,0.27730936001437423,0.857992135665634
CLPLR1U,0,Home,0.1125177303591074,0.848848241296682
CLPLR1U,1,Other,-0.10500350881743012,0.8711311498826206
CLPLR1U,2,NA,-0.5722328715509869,0.8378877599130821
NDFWVZ3,0,NA,-0.5654865360477572,0.1513245471499152
P5BGZDT,0,NA,-15.612254931212084,-3.3158968878326345
ZGELQ5P,0,NA,-0.023694488135584873,-0.06111402674156836
OK4NKVY,0,Home,0.049935703130585006,0.8292139813058997
OK4NKVY,1,Home,-0.0021156349744226003,0.4743135659531938
PECXO4Y,0,Home,0.02008802769227528,0.0007342507681781581
ICMI277,0,Home,1.2277313461538555,-78.73600461363678
ICMI277,1,Work,1.2237853215961467,0.40594923982726155
IQY3JQB,0,NA,0.06496557054461008,-78.59858684015569
IQY3JQB,1,NA,0.07944951513462854,-5.282974771990818e-05
BS11M4N,0,Home,-0.8373755407118613,-0.11011615666478222
HLE99MR,0,Other,1.0486820621388167,0.4881238944151171
Q3HM1SX,0,NA,-0.058346849692329485,-0.008223344140923005
4LY6F2J,0,Home,-0.10025730769232215,-78.5790605000004
4LY6F2J,1,Home,-0.5053063461538618,-78.53119106818222
4LY6F2J,2,Work,-0.5761300366454172,-0.13939560187223332
4LY6F2J,3,Work,-0.10029793126745841,0.6190777646582937
C6BBT6E,0,NA,0.6162571504125082,0.5415577651424669
RMSTU86,0,NA,-0.07688173076925213,-78.58182306818223
YFVL2V2,0,NA,-0.431768570873462,-78.5398818961699
BI34G9T,0,Home,1.0249721153846414,-78.71204215909133
CD57JJJ,0,NA,0.16188403846153965,-78.6100408409095
CD57JJJ,1,NA,0.5997715384615332,-78.66179118181859
CD57JJJ,2,NA,-0.42886050838459516,0.7372196281477246
YNTK7IN,0,NA,126.77809000000109,-9.45147415909101
5Q4OUTE,0,NA,-1.6573459615384751,-78.39504093181858
4EYX8UP,0,Home,-0.06388557692310237,-78.58335897727314
4EYX8UP,1,NA,-0.034595849384640324,-0.007393821868184641
35LY35U,0,NA,0.31418490189710585,0.5578938975871007
GEECTFW,0,Other,-0.8919151923077147,-78.48550093181858
GEECTFW,1,NA,-0.8979959544615528,-0.13882754152954915
XQAORZE,0,Other,125.74736294593508,-9.120738265189308
QTOPW3P,0,Home,-0.730607063932086,0.7981407750736585
6K5APO9,0,NA,-0.222931420903838,0.8559961052272781
RR3GR55,0,Home,0.26409576923077777,-78.62212040909131
RR3GR55,1,Home,-0.1600176923076777,-78.57199790909132
RR3GR55,2,NA,0.022382843099650374,-78.59355433600311
RR3GR55,3,NA,0.025996300392487078,0.44707240823435357
RR3GR55,4,Home,-0.15554638309112198,0.6351393072893333
IDGJ3RF,0,Home,13.025541958678357,-1.4560844539241633
R161PMJ,0,NA,-0.7250071317570892,-0.15472693131729073
2SC58HP,0,Work,3.2021630769231306,-78.96934654545497
QTDUZQC,0,NA,1.0522583770887084,-78.71526689911089
QTDUZQC,1,Home,1.073988293631367,0.41593513434584933
M52P8U5,0,Home,-0.7210357692308024,-78.50569577272768
M52P8U5,1,Home,-0.6792738863057194,0.7394331632690158
6U1D3FI,0,NA,0.4577728752692212,0.010807274418182728
JYZK7M3,0,Home,0.04610442307689419,-78.59635779545495
JYZK7M3,1,NA,0.048818546191730726,0.5733616551294541
SPM2OY7,0,Home,-1.425743269230816,-78.42241215909132
HAGVACJ,0,NA,-0.2179903935896339,-78.56514658984891
QG54Z0P,0,NA,-0.146655576923053,-78.57357706818223
QG54Z0P,1,Other,0.5613749999999965,-78.65725340909133
QG54Z0P,2,Home,0.19027499999998482,-78.61339613636403
QG54Z0P,3,Home,-0.1477872553076967,0.4331464146022855
QG54Z0P,4,NA,0.18583269230768812,0.5424738636363712
TSZECKS,0,Home,-0.41800442307696306,-78.54150856818221
TSZECKS,1,Home,-0.4159991757740569,0.1349668821150736
JFE065C,0,Work,-0.2748844230769013,-78.5584227500004
JFE065C,1,NA,-0.27623581392310276,0.7424878908727166
TFMN43B,0,Other,0.04539749040620148,0.0016496642069182943
W5602YA,0,NA,-0.1368340866233081,-78.5747377897631
W5602YA,1,NA,-0.1346067840961424,0.0009609395409009946
ZOLK9R7,0,Other,-0.7258196660192533,0.7954914316749986
ZOLK9R7,1,NA,-0.6597622787023352,0.7567638910629372
PVW7M0C,0,NA,0.08292382591209548,-78.60070917942639
80E8OC8,0,NA,-0.45688104514637606,0.06811663237484666
M3V1TPR,0,Work,-0.4780946153846545,-78.53440700000041
M3V1TPR,1,Other,0.03755903846151956,-78.59534788636404
M3V1TPR,2,NA,-0.7776369183268824,0.7859622956272627
M3V1TPR,3,NA,0.037892729423014644,0.632030696909105
M3V1TPR,4,Home,0.1420455286706477,0.5180617665702796
0SURXT9,0,Home,-0.1239730769230837,0.5985688636363629
0SURXT9,1,Other,0.017126740473622507,0.3502279094903686
0SURXT9,2,Other,-0.10307166173512634,0.5643283212965982
0SURXT9,3,Other,-0.1019563050526263,0.5006520742542775
22DU4I5,0,NA,0.6662324002939928,0.42656622363666385
OY42WXG,0,Other,-1.058069203126557,0.09933769770641977
OY42WXG,1,Other,-1.6690001716026825,-0.017376716207903434
FTZPHUW,0,Work,-0.5207307136154221,0.1564238764477248
DU93H32,0,Work,125.60341456816612,-9.116475608947766
A9NJZKA,0,NA,-0.356092307692319,0.022196590909102153
AUVVJPV,0,NA,0.25127884615386264,-78.6206056818186
AUVVJPV,1,Work,0.21759974082691425,0.31652136084090415
AUVVJPV,2,Work,0.28725351155951934,0.4842736475633647
B9KXLR0,0,Home,14.004984473559166,-1.4704754196784828
B9KXLR0,1,NA,13.804574233863194,-1.436256680976256
XFQVCSZ,0,Home,0.04333346153844892,0.4880796818181881
3TW7Z4H,0,Other,0.42222557692304935,-78.64080847727314
3TW7Z4H,1,Home,0.41951988794563544,0.4933849081876082
80YRK4Q,0,Home,0.8056452609896678,0.5171629816215749
SLNMC3W,0,NA,-0.3363071634748574,0.6295380307869471
RK4B37Q,0,NA,1.0501341047410078,0.3982005766962636
QG0R3NL,0,Other,-0.8039776923076902,-78.49589354545496
304Z441,0,Home,0.2180426923076739,-78.61667777272767
KCKLW82,0,NA,-0.6238769230768993,-78.5171781818186
KCKLW82,1,NA,0.14606730769232332,-78.6081715909095
KCKLW82,2,NA,-0.6209245948846562,0.7537191826863651
KCKLW82,3,NA,0.1471596649999743,0.46443926515453543
KCKLW82,4,NA,-1.8445862228144163,0.026731366460969828
IQMKCF2,0,Other,0.30781423076924397,-78.62728713636405
IQMKCF2,1,Home,0.17251547106562076,0.27881377535941143
19ZWEMW,0,Home,-0.7802155769230738,-78.49870179545496
19ZWEMW,1,NA,-0.9690299999999936,-78.47638736363676
19ZWEMW,2,Home,-0.9674890041314428,0.0895506250293276
9WGTVKM,0,Home,-0.07052115384617853,-78.58257477272767
9WGTVKM,1,Work,0.029160680094688352,0.0008731610295888824
9WGTVKM,2,Other,-0.07046182368406197,0.16046386957168274
TPBM9IW,0,Home,2.222143995378849,0.7184052541851834
NRLOICK,0,Home,-0.12289683153693909,0.0937898570271373
EAM7NGA,0,NA,-0.6262737933594575,0.7549953094937585
ABA2DPM,0,Home,-1.6595192307692395,-78.39478409090951
ABA2DPM,1,Home,-1.0520034615385014,-78.4665814090913
ABA2DPM,2,Home,-96.41057692307766,43.558318181818414
ABA2DPM,3,Home,-1.6615997475930182,-0.05925781618465495
SO7ZFXY,0,NA,-0.2424634600648646,-78.56225431835638
HGV3XLM,0,NA,12.485443432513021,-1.4970978681336866
14R1IAU,0,Home,-0.3647449999999982,-78.54780286363678
14R1IAU,1,Home,-0.5893957692307958,-78.52125322727314
14R1IAU,2,Home,0.043842307692311205,-78.59609045454586
14R1IAU,3,NA,-0.6480959506154399,0.7337538525000012
14R1IAU,4,Home,-0.3613429835999901,0.692316580687547
